Participant,Trial,Word Number,Match,Reaction Time (ms),Accuracy,Accuaracy in #,,Participant + trial,Mean of RT,,Mean of total RT,Mean of accuracy
P6,2,3,TRUE,632,TRUE,1,,,,,
P6,2,4,TRUE,603,TRUE,1,,,,,
P6,2,5,FALSE,563,FALSE,0,,,,,
P6,2,6,FALSE,766,FALSE,0,,,,,
P6,2,7,FALSE,9214,FALSE,0,,,,,
P6,2,8,FALSE,751,FALSE,0,,,,,
P6,2,9,TRUE,613,TRUE,1,,,,,
P6,2,10,FALSE,643,FALSE,0,,,,,
P6,3,1,TRUE,1820,TRUE,1,,,,,
P6,3,2,TRUE,1196,TRUE,1,,,,,
P6,3,3,TRUE,1316,TRUE,1,,,,,
P6,3,4,FALSE,1128,FALSE,0,,,,,
P6,3,5,FALSE,1015,FALSE,0,,,,,
P6,3,6,FALSE,1010,FALSE,0,,,,,
P6,3,7,FALSE,785,FALSE,0,,,,,
P6,3,8,TRUE,900,TRUE,1,,,,,
P6,3,9,FALSE,712,FALSE,0,,,,,
P6,3,10,TRUE,898,TRUE,1,,,,,
P7,1,1,FALSE,1037,TRUE,1,,,,,
P7,1,2,FALSE,1427,TRUE,1,,,,,
P7,1,3,FALSE,807,TRUE,1,,,,,
P7,1,4,FALSE,725,TRUE,1,,,,,
P7,1,5,TRUE,1742,TRUE,1,,,,,
P7,1,6,FALSE,847,TRUE,1,,,,,
P7,1,7,TRUE,807,TRUE,1,,,,,
P7,1,8,FALSE,925,TRUE,1,,,,,
P7,1,9,FALSE,770,TRUE,1,,,,,
P7,1,10,TRUE,1284,TRUE,1,,,,,
P7,2,1,FALSE,932,TRUE,1,,,,,
P7,2,2,FALSE,1032,TRUE,1,,,,,
P7,2,3,FALSE,742,TRUE,1,,,,,
P7,2,4,FALSE,1179,TRUE,1,,,,,
P7,2,5,FALSE,952,TRUE,1,,,,,
P7,2,6,FALSE,792,TRUE,1,,,,,
P7,2,7,FALSE,835,TRUE,1,,,,,
P7,2,8,FALSE,900,TRUE,1,,,,,
P7,2,9,FALSE,849,TRUE,1,,,,,
P7,2,10,FALSE,810,TRUE,1,,,,,
P7,3,1,FALSE,819,TRUE,1,,,,,
P7,3,2,TRUE,737,TRUE,1,,,,,
P7,3,3,FALSE,685,TRUE,1,,,,,
P7,3,4,TRUE,642,TRUE,1,,,,,
P7,3,5,FALSE,522,TRUE,1,,,,,
P7,3,6,TRUE,543,TRUE,1,,,,,
P7,3,7,TRUE,699,TRUE,1,,,,,
P7,3,8,FALSE,706,TRUE,1,,,,,
P7,3,9,FALSE,1548,TRUE,1,,,,,
P7,3,10,TRUE,965,TRUE,1,,,,,
P8,1,1,TRUE,1521,TRUE,1,,,,,
P8,1,2,TRUE,1206,TRUE,1,,,,,
P8,1,3,FALSE,1081,TRUE,1,,,,,
P8,1,4,FALSE,2590,TRUE,1,,,,,
P8,1,5,TRUE,1021,TRUE,1,,,,,
P8,1,6,FALSE,972,TRUE,1,,,,,
P8,1,7,TRUE,990,TRUE,1,,,,,
P8,1,8,TRUE,856,TRUE,1,,,,,
P8,1,9,FALSE,996,TRUE,1,,,,,
P8,1,10,TRUE,1090,TRUE,1,,,,,
P8,2,1,FALSE,922,TRUE,1,,,,,
P8,2,2,TRUE,780,TRUE,1,,,,,
P8,2,3,FALSE,933,TRUE,1,,,,,
P8,2,4,FALSE,1015,TRUE,1,,,,,
P8,2,5,FALSE,1193,TRUE,1,,,,,
P8,2,6,FALSE,937,TRUE,1,,,,,
P8,2,7,FALSE,817,TRUE,1,,,,,
P8,2,8,FALSE,984,TRUE,1,,,,,
P8,2,9,FALSE,965,TRUE,1,,,,,
P8,2,10,FALSE,862,TRUE,1,,,,,
P8,3,1,TRUE,757,TRUE,1,,,,,
P8,3,2,FALSE,835,TRUE,1,,,,,
P8,3,3,FALSE,759,TRUE,1,,,,,
P8,3,4,FALSE,799,TRUE,1,,,,,
P8,3,5,FALSE,1019,TRUE,1,,,,,
P8,3,6,FALSE,768,TRUE,1,,,,,
P8,3,7,FALSE,1190,TRUE,1,,,,,
P8,3,8,FALSE,1112,TRUE,1,,,,,
P8,3,9,TRUE,937,TRUE,1,,,,,
P8,3,10,FALSE,963,TRUE,1,,,,,
P9,1,1,TRUE,1677,TRUE,1,,,,,
P9,1,2,FALSE,1377,TRUE,1,,,,,
P9,1,3,FALSE,1346,TRUE,1,,,,,
P9,1,4,FALSE,1572,TRUE,1,,,,,
P9,1,5,FALSE,1425,TRUE,1,,,,,
P9,1,6,FALSE,1448,TRUE,1,,,,,
P9,1,7,FALSE,1450,TRUE,1,,,,,
P9,1,8,FALSE,1309,TRUE,1,,,,,
P9,1,9,TRUE,1679,TRUE,1,,,,,
P9,1,10,FALSE,1736,TRUE,1,,,,,
P9,2,1,TRUE,1175,TRUE,1,,,,,
P9,2,2,TRUE,966,TRUE,1,,,,,
P9,2,3,FALSE,1016,TRUE,1,,,,,
P9,2,4,TRUE,1118,TRUE,1,,,,,
P9,2,5,FALSE,1731,TRUE,1,,,,,
P9,2,6,FALSE,1463,TRUE,1,,,,,
P9,2,7,FALSE,1233,TRUE,1,,,,,
P9,2,8,FALSE,1458,TRUE,1,,,,,
P9,2,9,FALSE,1445,TRUE,1,,,,,
P9,2,10,FALSE,1135,TRUE,1,,,,,
P9,3,1,FALSE,1015,TRUE,1,,,,,
P9,3,2,FALSE,1430,TRUE,1,,,,,
P9,3,3,FALSE,1540,TRUE,1,,,,,
P9,3,4,TRUE,863,TRUE,1,,,,,
P9,3,5,FALSE,991,TRUE,1,,,,,
P9,3,6,FALSE,784,TRUE,1,,,,,
P9,3,7,FALSE,1070,TRUE,1,,,,,
P9,3,8,TRUE,1125,TRUE,1,,,,,
P9,3,9,FALSE,968,TRUE,1,,,,,
P9,3,10,FALSE,1594,TRUE,1,,,,,
P10,1,1,FALSE,1088,TRUE,1,,,,,
P10,1,2,FALSE,1069,TRUE,1,,,,,
P10,1,3,FALSE,690,FALSE,0,,,,,
P10,1,4,FALSE,19209,FALSE,0,,,,,
P10,1,5,FALSE,988,FALSE,0,,,,,
P10,1,6,FALSE,756,FALSE,0,,,,,
P10,1,7,FALSE,1378,TRUE,1,,,,,
P10,1,8,FALSE,922,TRUE,1,,,,,
P10,1,9,TRUE,707,TRUE,1,,,,,
P10,1,10,FALSE,799,TRUE,1,,,,,
P10,2,1,TRUE,762,TRUE,1,,,,,
P10,2,2,FALSE,750,TRUE,1,,,,,
P10,2,3,FALSE,904,TRUE,1,,,,,
P10,2,4,FALSE,3663,TRUE,1,,,,,
P10,2,5,FALSE,750,TRUE,1,,,,,
P10,2,6,TRUE,886,TRUE,1,,,,,
P10,2,7,TRUE,595,TRUE,1,,,,,
P10,2,8,FALSE,859,TRUE,1,,,,,
P10,2,9,FALSE,605,TRUE,1,,,,,
P10,2,10,FALSE,1037,TRUE,1,,,,,
P10,3,1,FALSE,785,TRUE,1,,,,,
P10,3,2,FALSE,743,TRUE,1,,,,,
P10,3,3,TRUE,690,TRUE,1,,,,,
P10,3,4,FALSE,805,TRUE,1,,,,,
P10,3,5,TRUE,606,TRUE,1,,,,,
P10,3,6,TRUE,603,TRUE,1,,,,,
P10,3,7,FALSE,902,TRUE,1,,,,,
P10,3,8,FALSE,736,TRUE,1,,,,,
P10,3,9,FALSE,624,TRUE,1,,,,,
P10,3,10,FALSE,837,TRUE,1,,,,,
P11,1,1,TRUE,1656,TRUE,1,,,,,
P11,1,2,FALSE,1607,TRUE,1,,,,,
P11,1,3,FALSE,1953,TRUE,1,,,,,
P11,1,4,FALSE,1445,TRUE,1,,,,,
P11,1,5,TRUE,3871,TRUE,1,,,,,
P11,1,6,FALSE,1588,TRUE,1,,,,,
P11,1,7,FALSE,1754,TRUE,1,,,,,
P11,1,8,FALSE,1168,TRUE,1,,,,,
P11,1,9,FALSE,1771,TRUE,1,,,,,
P11,1,10,FALSE,1876,TRUE,1,,,,,
P11,2,1,TRUE,1014,TRUE,1,,,,,
P11,2,2,TRUE,1068,TRUE,1,,,,,
P11,2,3,FALSE,1180,TRUE,1,,,,,
P11,2,4,TRUE,967,TRUE,1,,,,,
P11,2,5,FALSE,1034,TRUE,1,,,,,
P11,2,6,FALSE,1223,FALSE,0,,,,,
P11,2,7,FALSE,2154,FALSE,0,,,,,
P11,2,8,FALSE,3485,TRUE,1,,,,,
P11,2,9,FALSE,1761,TRUE,1,,,,,
P11,2,10,TRUE,3024,TRUE,1,,,,,
P11,3,1,FALSE,1033,TRUE,1,,,,,
P11,3,2,TRUE,2738,TRUE,1,,,,,
P11,3,3,FALSE,1085,TRUE,1,,,,,
P11,3,4,FALSE,1052,TRUE,1,,,,,
P11,3,5,FALSE,1168,TRUE,1,,,,,
P11,3,6,FALSE,1092,FALSE,0,,,,,
P11,3,7,TRUE,1421,TRUE,1,,,,,
P11,3,8,FALSE,1584,TRUE,1,,,,,
P11,3,9,FALSE,2055,TRUE,1,,,,,
P11,3,10,FALSE,1491,FALSE,0,,,,,
P12,1,1,FALSE,734,TRUE,1,,,,,
P12,1,2,FALSE,843,TRUE,1,,,,,
P12,1,3,FALSE,874,TRUE,1,,,,,
P12,1,4,FALSE,914,TRUE,1,,,,,
P12,1,5,FALSE,945,TRUE,1,,,,,
P12,1,6,FALSE,826,TRUE,1,,,,,
P12,1,7,FALSE,833,TRUE,1,,,,,
P12,1,8,FALSE,782,TRUE,1,,,,,
P12,1,9,FALSE,850,TRUE,1,,,,,
P12,1,10,FALSE,789,TRUE,1,,,,,
P12,2,1,FALSE,737,TRUE,1,,,,,
P12,2,2,FALSE,878,TRUE,1,,,,,
P12,2,3,TRUE,849,TRUE,1,,,,,
P12,2,4,FALSE,777,TRUE,1,,,,,
P12,2,5,TRUE,839,TRUE,1,,,,,
P12,2,6,FALSE,987,TRUE,1,,,,,
P12,2,7,FALSE,853,TRUE,1,,,,,
P12,2,8,FALSE,866,TRUE,1,,,,,
P12,2,9,FALSE,920,TRUE,1,,,,,
P12,2,10,TRUE,758,TRUE,1,,,,,
P12,3,1,TRUE,796,TRUE,1,,,,,
P12,3,2,FALSE,807,TRUE,1,,,,,
P12,3,3,TRUE,728,TRUE,1,,,,,
P12,3,4,TRUE,825,TRUE,1,,,,,
P12,3,5,FALSE,704,TRUE,1,,,,,
P12,3,6,FALSE,842,TRUE,1,,,,,
P12,3,7,TRUE,705,TRUE,1,,,,,
P12,3,8,FALSE,770,FALSE,0,,,,,
P12,3,9,FALSE,758,FALSE,0,,,,,
P12,3,10,FALSE,1340,FALSE,0,,,,,
P13,1,1,FALSE,1681,TRUE,1,,,,,
P13,1,2,FALSE,1149,TRUE,1,,,,,
P13,1,3,FALSE,1278,TRUE,1,,,,,
P13,1,4,FALSE,1258,TRUE,1,,,,,
P13,1,5,FALSE,1391,TRUE,1,,,,,
P13,1,6,TRUE,935,TRUE,1,,,,,
P13,1,7,TRUE,1428,TRUE,1,,,,,
P13,1,8,FALSE,1039,TRUE,1,,,,,
P13,1,9,TRUE,984,TRUE,1,,,,,
P13,1,10,FALSE,922,FALSE,0,,,,,
P13,2,1,FALSE,1211,TRUE,1,,,,,
P13,2,2,FALSE,1053,TRUE,1,,,,,
P13,2,3,TRUE,801,TRUE,1,,,,,
P13,2,4,FALSE,854,TRUE,1,,,,,
P13,2,5,FALSE,1041,TRUE,1,,,,,
P13,2,6,FALSE,1058,TRUE,1,,,,,
P13,2,7,FALSE,912,TRUE,1,,,,,
P13,2,8,TRUE,1001,TRUE,1,,,,,
P13,2,9,FALSE,1121,TRUE,1,,,,,
P13,2,10,FALSE,1018,TRUE,1,,,,,
P13,3,1,FALSE,1025,TRUE,1,,,,,
P13,3,2,FALSE,15257,TRUE,1,,,,,
P13,3,3,FALSE,936,TRUE,1,,,,,
P13,3,4,TRUE,697,TRUE,1,,,,,
P13,3,5,FALSE,692,TRUE,1,,,,,
P13,3,6,FALSE,899,TRUE,1,,,,,
P13,3,7,TRUE,814,TRUE,1,,,,,
P13,3,8,FALSE,1139,TRUE,1,,,,,
P13,3,9,TRUE,928,TRUE,1,,,,,
P13,3,10,FALSE,1116,TRUE,1,,,,,
P14,1,1,FALSE,14691,TRUE,1,,,,,
P14,1,2,FALSE,3276,TRUE,1,,,,,
P14,1,3,FALSE,880,TRUE,1,,,,,
P14,1,4,FALSE,1964,TRUE,1,,,,,
P14,1,5,FALSE,1139,TRUE,1,,,,,
P14,1,6,TRUE,1466,TRUE,1,,,,,
P14,1,7,TRUE,1089,TRUE,1,,,,,
P14,1,8,FALSE,1024,TRUE,1,,,,,
P14,1,9,FALSE,1294,TRUE,1,,,,,
P14,1,10,FALSE,1288,FALSE,0,,,,,
P14,2,1,FALSE,1008,TRUE,1,,,,,
P14,2,2,FALSE,1695,TRUE,1,,,,,
P14,2,3,FALSE,951,TRUE,1,,,,,
P14,2,4,TRUE,1016,TRUE,1,,,,,
P14,2,5,FALSE,1389,TRUE,1,,,,,
P14,2,6,FALSE,1136,TRUE,1,,,,,
P14,2,7,TRUE,932,TRUE,1,,,,,
P14,2,8,FALSE,1171,TRUE,1,,,,,
P14,2,9,FALSE,966,TRUE,1,,,,,
P14,2,10,FALSE,1368,TRUE,1,,,,,
P14,3,1,TRUE,1036,TRUE,1,,,,,
P14,3,2,FALSE,996,TRUE,1,,,,,
P14,3,3,FALSE,822,TRUE,1,,,,,
P14,3,4,TRUE,934,TRUE,1,,,,,
P14,3,5,FALSE,834,FALSE,0,,,,,
P14,3,6,TRUE,1292,TRUE,1,,,,,
P14,3,7,FALSE,909,TRUE,1,,,,,
P14,3,8,FALSE,963,TRUE,1,,,,,
P14,3,9,TRUE,991,TRUE,1,,,,,
P14,3,10,FALSE,1116,TRUE,1,,,,,
P15,1,1,FALSE,1358,TRUE,1,,,,,
P15,1,2,TRUE,1409,TRUE,1,,,,,
P15,1,3,FALSE,1787,TRUE,1,,,,,
P15,1,4,FALSE,1685,TRUE,1,,,,,
P15,1,5,FALSE,1220,TRUE,1,,,,,
P15,1,6,FALSE,1561,TRUE,1,,,,,
P15,1,7,FALSE,1367,TRUE,1,,,,,
P15,1,8,FALSE,711,TRUE,1,,,,,
P15,1,9,FALSE,1464,TRUE,1,,,,,
P15,1,10,FALSE,1970,TRUE,1,,,,,
P15,2,1,FALSE,1108,TRUE,1,,,,,
P15,2,2,FALSE,1161,TRUE,1,,,,,
P15,2,3,FALSE,1117,TRUE,1,,,,,
P15,2,4,TRUE,1229,TRUE,1,,,,,
P15,2,5,FALSE,1031,FALSE,0,,,,,
P15,2,6,FALSE,1377,TRUE,1,,,,,
P15,2,7,TRUE,2021,TRUE,1,,,,,
P15,2,8,TRUE,1394,TRUE,1,,,,,
P15,2,9,FALSE,1232,TRUE,1,,,,,
